
-2.72429e+000	1.00036e+000	2.58655e-001	1.07957e+000	
-1.33297e-001	4.67942e-001	1.41364e+000	5.69072e-001	
3.93993e-001	-1.28957e+000	3.46120e-001	8.78280e-002	
1.75795e+000	-2.30562e-001	5.89064e-001	-1.50416e-001	
9.35938e-001	-2.47916e-001	-1.07071e+000	3.32558e-001	
1.02807e+000	1.51854e+000	4.53451e-001	2.66691e-001	
-4.08612e-001	1.19993e+000	-1.40459e-001	2.63376e-001	
-7.10793e-001	8.08923e-001	4.34964e-001	-3.61420e-001	
-1.00972e+000	5.03328e-001	4.84077e-001	-5.62479e-001	
-3.02503e-001	7.23780e-001	-5.58908e-002	-7.78239e-001	
4.70657e-001	9.76755e-002	3.02800e-001	-1.16681e+000	
9.47606e-001	-1.39844e+000	2.21956e-001	-6.81673e-001	
1.91168e+000	-1.21947e+000	3.69571e-001	-6.19842e-001	
1.33351e+000	-1.15060e+000	-2.61311e-001	-9.02477e-001	
1.42917e+000	-3.30754e-001	1.78047e+000	-1.86612e+000	
6.50853e-001	-1.06288e+000	1.82048e+000	-2.61227e+000	
1.64736e+000	-1.96001e-002	2.09225e+000	-2.20006e+000	
9.03914e-001	3.28296e-001	2.11057e-001	-3.55510e-001	
1.48277e+000	1.12781e+000	-1.41840e-001	2.38154e-001	
1.58155e+000	-2.12936e-001	-1.53742e+000	4.49879e-001	
1.02454e+000	-1.23996e-001	-7.32576e-001	2.77357e-001	
-2.33303e-001	2.66201e-001	-1.69166e+000	5.62299e-001	
-2.30725e-001	1.33470e+000	-2.11923e-001	-3.62428e-001	
-9.03746e-001	3.56768e-001	6.39829e-001	-8.99018e-001	
6.52144e-002	-8.40260e-001	3.02522e-001	-1.46933e+000	
2.35369e-001	-1.09203e+000	-1.34497e+000	5.57110e-001	
3.63460e-001	1.76176e-001	-1.14493e+000	3.13966e-001	
1.41492e+000	3.39549e-001	-1.46293e+000	2.85970e+000	
8.07572e-001	-1.05258e+000	-8.36322e-001	5.03927e-001	
1.87871e+000	-3.58438e+000	-1.36787e+000	-1.02302e+001	
2.75458e+000	-4.91794e+000	-5.78419e+000	2.03673e+000	
-8.82504e+000	4.65178e+000	-1.14700e+000	1.55343e+001	
-1.26183e+000	8.32068e+000	4.22130e-001	5.56571e+000	
2.48551e+000	-3.09304e+000	4.23184e+000	-8.19984e+000	
-9.07376e+000	-1.34891e+001	1.65120e+000	-1.12464e+001	
-7.90252e-002	-7.60240e+000	-7.71946e+000	-9.37212e-001	
1.57300e+000	4.35838e+000	-4.97134e+000	1.31565e+001	
-3.36326e+000	3.44363e+000	1.19680e+001	8.82849e+000	
4.83552e+000	-9.06747e+000	1.04991e+001	1.98283e+000	
4.73606e+000	-7.22400e+000	-2.31234e+000	-3.01122e+000	
-2.50502e+000	6.07414e+000	-9.01917e+000	-9.12673e+000	
-1.61449e+000	1.07343e+001	-5.02294e+000	-4.92928e+000	
-4.57171e+000	5.08699e+000	6.62900e+000	-3.27843e+000	
-1.87800e-002	-2.24581e+000	1.12883e+001	2.83664e+000	
-2.62511e+000	-2.01464e+000	3.80803e+000	1.30422e+001	
-6.66292e-001	6.03292e+000	-1.81458e+000	3.92424e+000	
8.72737e+000	3.64632e+000	-6.34630e-001	-1.01353e+001	
2.62233e-001	-1.02774e+001	6.68708e+000	-1.20746e+001	
2.49229e+000	-1.55990e+001	3.28448e+000	-2.22932e+000	
7.32271e+000	-3.82544e+000	5.15388e-001	5.70840e+000	
7.17064e-001	5.81518e+000	-1.23772e-001	3.22709e+000	
1.85374e+000	6.00431e+000	-1.81431e+000	-1.06103e-002	
1.28099e+000	8.09060e-001	-3.61480e+000	-4.58993e-001	
-1.05966e+000	2.43845e+000	-6.13184e+000	-1.29868e+000	
-4.50577e+000	8.75399e+000	-8.44623e+000	1.45575e+000	
-6.63542e+000	5.83701e+000	-1.76299e+000	-7.23613e-001	
-1.10349e+000	-6.47913e+000	2.31339e+000	-3.28737e+000	
-6.28810e-002	-7.50817e+000	4.25032e+000	5.43225e+000	
-2.29891e+000	2.97304e+000	2.15309e+000	8.12875e+000	
5.73853e+000	5.84745e+000	-2.11658e+000	9.64994e-001	
6.53001e+000	-5.40263e+000	4.21749e+000	-8.61565e+000	
