
8.31242e+000	-4.66927e+000	-2.79574e-001	-2.16663e+000	
3.77807e+000	-7.09694e+000	-6.34683e+000	-8.00725e-001	
-4.83836e+000	5.70051e-001	-9.59574e+000	8.78741e+000	
-1.21918e+001	6.19319e+000	-5.27697e+000	9.89979e+000	
-1.05854e+001	5.44724e+000	2.57505e+000	-1.46815e-001	
-9.32630e+000	4.71931e+000	2.70266e+000	-1.93746e+000	
-6.88117e+000	5.25580e+000	1.49415e+000	8.51274e-001	
3.38376e+000	-3.25990e-001	-6.23917e-001	3.31111e+000	
6.49078e+000	-4.89717e+000	1.43083e+000	7.76468e+000	
2.15807e+000	-3.80129e+000	2.67273e+000	5.30152e+000	
5.00579e+000	-2.36239e+000	-4.23188e-001	-1.13669e+000	
2.70763e-001	-1.04725e-001	-1.17327e+000	1.93617e-001	
-5.49836e+000	7.23715e+000	2.92814e-001	-5.92348e+000	
-3.54496e-001	8.34754e+000	-2.55464e+000	-6.15423e+000	
-5.71492e+000	3.17764e+000	-2.02005e+000	7.03337e+000	
-8.96360e+000	5.91837e+000	7.31796e-001	1.23126e+001	
2.41318e-001	3.88143e+000	5.84319e-001	9.84449e-001	
-1.68453e+000	-5.45589e+000	3.56394e+000	-5.13293e+000	
-3.73697e+000	-6.13487e+000	5.74119e+000	-2.93267e+000	
5.81952e+000	-1.84190e+000	6.62923e+000	-2.31850e-001	
7.94646e+000	-2.34625e+000	4.30132e+000	8.84665e+000	
4.36033e-001	2.05518e+000	3.90538e+000	3.08224e+000	
4.96481e+000	3.45397e-001	-4.50178e+000	-4.20403e+000	
2.88267e-001	9.82366e-002	-5.00491e+000	-3.51765e-001	
-1.03643e+001	7.69215e+000	-3.47206e+000	1.27011e+000	
-3.13953e+000	7.64931e+000	-1.56645e+000	-3.61565e-001	
-6.05631e+000	8.18568e-001	2.67811e+000	5.96106e+000	
-4.66767e+000	1.94564e+000	4.83563e+000	1.58330e+000	
4.97608e+000	-1.03358e+000	-4.28380e+000	2.52230e+000	
2.01832e-001	-4.82247e+000	-2.31597e+000	4.84565e+000	
6.45809e-001	-4.00479e+000	3.26252e-002	-7.17562e-001	
4.80185e+000	-6.79962e+000	-2.48621e+000	1.16317e+000	
-3.62910e+000	-4.89284e+000	-1.02022e-001	3.19466e+000	
-1.93040e+000	4.70576e+000	-2.58127e+000	2.40181e+000	
-7.88160e-001	3.62763e+000	-4.31471e+000	-5.41870e-001	
-5.58086e+000	-1.22352e+000	-1.48491e+000	-1.98128e+000	
-1.68100e+000	6.17448e+000	-1.99908e+000	-1.95015e+000	
-1.16986e+000	2.68292e+000	-2.17650e+000	2.84889e+000	
-8.19505e-001	-9.41926e-001	1.05945e+000	4.65122e+000	
1.83065e+000	8.54632e-001	-4.22498e-001	1.97331e+000	
2.75999e+000	-3.22684e+000	7.02411e-001	1.17311e+000	
-1.05778e+000	-1.18407e+000	1.61224e+000	3.08743e+000	
-2.21656e-001	3.80971e+000	1.83827e-001	4.19322e-001	
-1.24136e+000	-2.36185e+000	-7.92778e-001	-3.35288e-002	
-4.88775e+000	3.86342e-001	4.25883e+000	7.26316e-001	
-1.34055e+000	5.84462e+000	3.79364e+000	3.66427e-001	
