
9.97455e+000	3.27094e+000	4.33691e-001	-1.78217e+000	
-1.34088e+000	-3.14412e+000	-3.61910e+000	4.44778e+000	
-9.56382e+000	4.70157e+000	-3.23392e+000	7.39967e+000	
-3.03049e+000	-1.74331e+000	-7.05843e-001	-4.12295e+000	
9.18348e+000	-1.94194e+000	-1.68397e+000	-3.00855e+000	
-1.87957e+000	3.98409e+000	-6.12307e-001	-3.29033e+000	
-1.30126e+001	-8.16088e-001	-8.80222e-001	4.62343e-001	
-5.58730e+000	2.59806e+000	-8.74980e-001	1.58496e+000	
9.22188e+000	-2.38311e+000	1.98885e-001	7.97388e+000	
7.66566e+000	8.87327e-001	1.14859e+000	1.44101e+001	
-7.76932e+000	-1.07721e+000	3.65680e+000	-2.02733e+000	
-4.32755e+000	4.18136e+000	1.70594e+000	-8.04112e-001	
-3.90366e+000	6.87667e+000	1.15066e+000	-7.87289e+000	
-4.08630e+000	-5.59769e+000	1.34457e-001	-4.12526e+000	
-1.08430e+000	3.86071e+000	-2.57725e+000	6.56646e+000	
-2.13114e+000	-8.56490e-001	2.52273e-001	7.07293e+000	
3.58614e+000	3.04067e-001	-1.48765e+000	5.45794e-001	
4.10461e+000	2.80781e+000	-5.18038e+000	3.69947e+000	
-9.95963e+000	-2.36820e+000	-1.52394e+000	4.72551e+000	
-8.81278e+000	-8.94994e-001	5.49434e-001	-7.34930e-001	
5.20384e+000	7.14736e-001	-2.34368e+000	1.71727e+000	
-1.26965e+000	1.89834e+000	2.81829e+000	-1.45211e+000	
-7.45466e+000	-7.08147e+000	4.52387e+000	-1.21675e+000	
1.54632e+000	6.30385e+000	4.58401e+000	-8.94217e+000	
4.91034e+000	-3.31318e+000	5.35120e+000	-5.84197e+000	
2.07334e+000	-1.47066e+000	2.86768e+000	-4.38902e+000	
5.65795e-002	6.44431e+000	-4.64146e-001	1.84785e+000	
1.00627e+000	-3.95705e+000	-2.15758e+000	-4.93803e-001	
2.49804e+000	6.52403e+000	-4.00925e+000	5.35218e+000	
-2.77649e+000	4.74455e+000	-3.60104e+000	8.57976e-001	
-5.38295e+000	-1.59613e-001	-2.59684e+000	9.56814e-002	
-7.44534e-001	1.50665e+000	-4.30379e+000	4.21674e+000	
-1.79993e+000	1.85672e+000	-2.48027e+000	5.05715e+000	
-2.27335e+000	-4.51685e+000	2.13916e-001	4.20824e+000	
1.73248e+000	5.67718e-002	-1.55402e+000	1.65832e+000	
-2.66305e+000	1.17381e+000	-1.69860e+000	4.68314e+000	
-8.71753e+000	-3.76574e+000	2.29418e+000	-3.86139e-001	
-3.33078e+000	-5.70959e-001	1.57929e+000	5.64819e-001	
2.15719e+000	-2.04931e+000	6.71522e-001	6.59656e-001	
-2.37430e+000	-4.86353e+000	1.82871e+000	1.12274e+000	
-3.28248e+000	6.80029e-001	1.04815e+000	1.81989e+000	
-5.48247e-002	-2.45930e+000	5.21837e-001	8.50163e-002	
-4.75870e-001	-3.30410e+000	7.60090e-001	-2.35508e+000	
-3.28451e+000	1.16364e+000	1.44935e-001	-3.42220e+000	
-4.62363e+000	1.37487e+000	1.33013e+000	-4.61385e+000	
-1.33058e+000	3.61148e-001	1.92887e+000	-6.07114e+000	
2.14240e+000	4.03100e+000	1.76373e+000	-2.68138e+000	
1.31496e+000	5.39299e-001	2.92120e+000	-4.39464e+000	
8.35706e-001	1.12961e+000	8.99012e-001	2.09503e+000	
2.13331e+000	1.54136e+000	5.62809e-001	2.45578e+000	
2.40957e+000	-1.43988e+000	5.78122e-001	-2.09665e+000	
2.67810e+000	1.23197e+000	-6.31632e-001	2.32823e+000	
-1.47658e+000	2.91220e+000	5.82536e-001	-1.29847e+000	
-3.36444e+000	1.00474e+000	2.17223e+000	-9.81244e-001	
1.18117e+000	2.66464e+000	-2.28244e-002	3.70103e-001	
3.29039e-001	2.21302e+000	2.57368e-001	2.07572e+000	
-4.26053e+000	-5.58929e-002	8.08096e-001	1.93978e-001	
1.28891e+000	4.67849e-001	3.95050e-001	7.91966e-001	
2.35923e+000	-5.80584e-001	1.84250e-001	4.81226e-001	
-2.10062e+000	-1.77354e+000	7.45601e-001	7.63285e-001	
-2.30687e+000	-1.90763e+000	-5.91088e-002	-2.07965e+000	
1.36340e+000	-3.62298e+000	-1.66480e+000	1.20329e-001	
-1.69079e-001	-3.59966e+000	-2.00390e+000	1.73399e+000	
-1.46817e+000	-1.44178e+000	-3.48821e-001	-3.84553e-001	
1.24399e+000	-1.12819e+000	-7.64075e-001	1.99934e-003	
-1.97032e-001	3.45286e-001	-5.45573e-002	-5.04739e+000	
-1.44687e+000	-1.14324e+000	1.76246e-001	-6.48392e+000	
-9.77113e-001	2.07012e+000	-2.24961e+000	-2.64304e+000	
-1.27699e+000	-5.29063e-001	-8.32533e-002	-1.45543e+000	
2.57755e+000	-1.58075e+000	1.13933e+000	-3.11191e-001	
8.33324e+000	-1.27963e+000	-8.46851e-001	6.57043e-002	
1.21821e+000	-2.35287e+000	-8.82721e-001	-5.37053e+000	
-1.13940e+000	-2.47096e+000	-4.75410e+000	-3.28859e+000	
-3.23255e+000	6.75072e+000	-3.95656e+000	6.42522e+000	
-3.42021e+000	-2.86767e+000	5.63731e+000	-3.51691e-001	
7.67311e+000	-2.79472e+000	1.97997e-002	-2.57948e+000	
-1.28852e+000	4.44343e+000	-3.53510e+000	-3.77877e+000	
-1.53738e+001	-7.65632e+000	1.29191e+000	-6.11091e+000	
2.63060e+000	3.62183e+000	-8.97484e-001	3.58416e+000	
2.15065e+001	-1.57614e+000	4.21248e+000	6.14432e+000	
4.95850e+000	-7.54365e+000	1.22018e+001	2.07671e-001	
8.79391e-001	6.61582e+000	2.46897e+000	-3.63868e+000	
-8.10353e-001	-9.87184e-001	-6.61433e+000	-7.35503e+000	
-9.12379e+000	-1.19665e+000	-4.65781e+000	-4.83408e+000	
-7.43812e+000	5.19590e+000	-2.47862e+000	1.71186e-003	
3.59875e+000	-5.63361e+000	3.99754e+000	-6.58956e+000	
1.90265e+001	-1.44883e+000	-4.31774e+000	-3.62758e+000	
-2.82711e+000	1.19293e+001	-2.62238e+000	7.93151e+000	
-1.65080e+001	-1.99874e+000	8.47938e+000	4.30726e+000	
1.77106e+001	-5.01239e+000	3.97105e+000	-3.33875e+000	
1.44120e+001	5.12321e-001	-7.93880e-001	-2.96546e+000	
-1.60510e+001	-1.36627e+001	8.74170e-001	-1.20478e+001	
-5.67660e+000	3.70033e+000	-7.90079e+000	-7.53087e+000	
1.06108e+001	1.78080e+000	-2.84270e+000	4.39316e+000	
4.88210e+000	-5.82410e+000	1.07582e+001	4.51278e+000	
4.51614e+000	4.01011e-001	1.80511e+000	5.09333e+000	
5.31902e+000	4.23246e-001	-1.16557e+001	2.61864e-001	
-1.62069e+001	-7.29337e+000	-9.53738e+000	3.47621e+000	
-6.24147e+000	3.19638e+000	-5.72492e+000	-8.48989e+000	
1.15120e+001	-2.73981e+000	-3.68696e-001	-8.66084e-001	
5.35959e+000	8.42092e+000	1.26816e+001	1.38880e+000	
-1.04781e+000	2.03066e-001	1.01460e+001	-2.55325e+000	
8.37204e+000	-5.65381e+000	2.62651e+000	-1.03884e+001	
-7.05141e+000	-9.37153e+000	2.95416e+000	-1.06884e+001	
-7.59729e+000	-7.27059e+000	1.62038e+000	-1.04930e+001	
